$Chehalis WWTP WQ file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chehalis WWTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS   ,Gen1(tracer),Gen2(Age),Gen3(FC),ISS,PO4   ,NH4   ,NO3   ,LDOM  ,RDOM  ,LPOM  ,RPOM  ,BOD1,BOD2,BOD3,BOD4,BOD5,BOD6,BOD7,BOD8,BOD9,BOD10,BODP1,BODP2,BODP3,BODP4,BODP5,BODP6,BODP7,BODP8,BODP9,BODP10,BODN1,BODN2,BODN3,BODN4,BODN5,BODN6,BODN7,BODN8,BODN9,BODN10,ALG1  ,DO    ,TIC   ,ALK   ,ZOO1  ,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
527,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.46,24.4703,122.2,0,0,0,0,0,0,0,0,0
528,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.53,25.0981,128.5,0,0,0,0,0,0,0,0,0
529,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.52,24.6433,123,0,0,0,0,0,0,0,0,0
530,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.54,29.8336,76.4,0,0,0,0,0,0,0,0,0
531,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.24,29.8431,76.4,0,0,0,0,0,0,0,0,0
532,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.81,27.6867,121.7,0,0,0,0,0,0,0,0,0
533,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.41,25.82,131.1,0,0,0,0,0,0,0,0,0
534,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,7.4,24.4804,124.1,0,0,0,0,0,0,0,0,0
535,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,7.12,25.8168,122.2,0,0,0,0,0,0,0,0,0
536,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.97,24.4728,124.8,0,0,0,0,0,0,0,0,0
537,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.75,28.6202,76.4,0,0,0,0,0,0,0,0,0
538,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.1,28.6052,76.4,0,0,0,0,0,0,0,0,0
539,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.51,28.5904,121.8,0,0,0,0,0,0,0,0,0
540,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.56,25.4066,121.2,0,0,0,0,0,0,0,0,0
541,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.48,25.4018,122,0,0,0,0,0,0,0,0,0
542,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.44,28.547,117.5,0,0,0,0,0,0,0,0,0
543,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.57,26.8674,118.5,0,0,0,0,0,0,0,0,0
544,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.44,31.257,76.4,0,0,0,0,0,0,0,0,0
545,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.6,29.7502,76.4,0,0,0,0,0,0,0,0,0
546,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.37,25.0921,134,0,0,0,0,0,0,0,0,0
547,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.58,24.6294,138.8,0,0,0,0,0,0,0,0,0
548,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.61,24.6226,134,0,0,0,0,0,0,0,0,0
549,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.51,24.6213,133.1,0,0,0,0,0,0,0,0,0
550,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.59,28.5189,76.4,0,0,0,0,0,0,0,0,0
551,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.28,28.5051,76.4,0,0,0,0,0,0,0,0,0
552,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.3,28.4982,76.4,0,0,0,0,0,0,0,0,0
553,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.54,27.5491,131.9,0,0,0,0,0,0,0,0,0
554,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.43,24.6174,133.1,0,0,0,0,0,0,0,0,0
555,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.33,24.3,139.1,0,0,0,0,0,0,0,0,0
556,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.31,24.2989,146.5,0,0,0,0,0,0,0,0,0
557,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.26,24.4419,145.2,0,0,0,0,0,0,0,0,0
558,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.54,29.5955,76.4,0,0,0,0,0,0,0,0,0
559,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.81,28.4316,76.4,0,0,0,0,0,0,0,0,0
560,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.26,26.7844,146.2,0,0,0,0,0,0,0,0,0
561,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.28,24.4407,140,0,0,0,0,0,0,0,0,0
562,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.26,24.6058,151.5,0,0,0,0,0,0,0,0,0
563,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.09,27.502,145.1,0,0,0,0,0,0,0,0,0
564,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.25,24.4385,140.5,0,0,0,0,0,0,0,0,0
565,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.17,29.5792,76.4,0,0,0,0,0,0,0,0,0
566,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.99,29.5711,76.4,0,0,0,0,0,0,0,0,0
567,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.15,26.7927,134.1,0,0,0,0,0,0,0,0,0
568,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.27,25.3606,134.7,0,0,0,0,0,0,0,0,0
569,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.21,25.7382,145.4,0,0,0,0,0,0,0,0,0
570,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.36,24.4487,132,0,0,0,0,0,0,0,0,0
571,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.06,24.4511,129.5,0,0,0,0,0,0,0,0,0
572,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.85,29.6538,76.4,0,0,0,0,0,0,0,0,0
573,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.92,29.6369,76.4,0,0,0,0,0,0,0,0,0
574,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.02,27.5331,133.5,0,0,0,0,0,0,0,0,0
575,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.23,25.7328,131.2,0,0,0,0,0,0,0,0,0
576,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.25,24.6058,133,0,0,0,0,0,0,0,0,0
577,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.22,24.4362,133.1,0,0,0,0,0,0,0,0,0
578,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.05,25.3476,143,0,0,0,0,0,0,0,0,0
579,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.14,28.3687,76.4,0,0,0,0,0,0,0,0,0
580,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.62,29.5237,76.4,0,0,0,0,0,0,0,0,0
581,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.16,26.1771,130.2,0,0,0,0,0,0,0,0,0
582,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.13,24.4329,132.2,0,0,0,0,0,0,0,0,0
583,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.08,24.6008,132.1,0,0,0,0,0,0,0,0,0
584,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.08,24.2875,135,0,0,0,0,0,0,0,0,0
585,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.23,24.6033,132.2,0,0,0,0,0,0,0,0,0
586,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.78,29.5792,76.4,0,0,0,0,0,0,0,0,0
587,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.9,27.4919,76.4,0,0,0,0,0,0,0,0,0
588,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.95,26.7559,130.1,0,0,0,0,0,0,0,0,0
589,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.14,28.3748,130,0,0,0,0,0,0,0,0,0
590,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.33,24.801,141.1,0,0,0,0,0,0,0,0,0
591,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.91,25.0495,139.7,0,0,0,0,0,0,0,0,0
592,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.29,24.6033,137,0,0,0,0,0,0,0,0,0
593,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.98,27.5123,76.4,0,0,0,0,0,0,0,0,0
594,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.59,28.4447,76.4,0,0,0,0,0,0,0,0,0
595,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.76,27.4768,129.7,0,0,0,0,0,0,0,0,0
596,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.04,24.2865,145.9,0,0,0,0,0,0,0,0,0
597,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.98,25.7144,134.2,0,0,0,0,0,0,0,0,0
598,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.27,26.1835,131,0,0,0,0,0,0,0,0,0
599,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.89,24.2906,132,0,0,0,0,0,0,0,0,0
600,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.23,28.4188,76.4,0,0,0,0,0,0,0,0,0
601,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.32,28.406,76.4,0,0,0,0,0,0,0,0,0
602,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.95,28.3997,129.8,0,0,0,0,0,0,0,0,0
603,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.07,24.4329,142.2,0,0,0,0,0,0,0,0,0
604,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.1,26.1739,149.2,0,0,0,0,0,0,0,0,0
605,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.11,25.7119,150.2,0,0,0,0,0,0,0,0,0
606,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.12,26.1771,150.5,0,0,0,0,0,0,0,0,0
607,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.11,28.3997,76.4,0,0,0,0,0,0,0,0,0
608,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.2,27.5071,76.4,0,0,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
