$Main outflows,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,
JDAY,QWD1,QWD2,QWD3,QWD4,QWD5
5259,23.55,23.55,23.55,23.55,23.55
5260,18.35,18.35,18.35,18.35,18.35
5261,18.55,18.55,18.55,18.55,18.55
5262,22.75,22.75,22.75,22.75,22.75
5263,41.75,41.75,41.75,41.75,41.75
5264,43.55,43.55,43.55,43.55,43.55
5265,49.95,49.95,49.95,49.95,49.95
5266,52,52,52,52,52
5267,42.74,42.74,42.74,42.74,42.74
5268,36.34,36.34,36.34,36.34,36.34
5269,44.74,44.74,44.74,44.74,44.74
5270,36.74,36.74,36.74,36.74,36.74
5271,49.14,49.14,49.14,49.14,49.14
5272,52,52,52,52,52
5273,42.94,42.94,42.94,42.94,42.94
5274,42.34,42.34,42.34,42.34,42.34
5275,32.34,32.34,32.34,32.34,32.34
5276,24.93,24.93,24.93,24.93,24.93
5277,21.73,21.73,21.73,21.73,21.73
5278,35.93,35.93,35.93,35.93,35.93
5279,52,52,52,52,52
5280,33.73,33.73,33.73,33.73,33.73
5281,27.58,27.58,27.58,27.58,27.58
5282,25.63,25.63,25.63,25.63,25.63
5283,21.67,21.67,21.67,21.67,21.67
5284,22.92,22.92,22.92,22.92,22.92
5285,33.72,33.72,33.72,33.72,33.72
5286,39.88,39.88,39.88,39.88,39.88
5287,28.11,28.11,28.11,28.11,28.11
5288,52,52,52,52,52
5289,41.96,41.96,41.96,41.96,41.96
5290,25.21,25.21,25.21,25.21,25.21
5291,22.66,22.66,22.66,22.66,22.66
5292,23.71,23.71,23.71,23.71,23.71
5293,20.15,20.15,20.15,20.15,20.15
5294,16.6,16.6,16.6,16.6,16.6
5295,15.45,15.45,15.45,15.45,15.45
5296,18.5,18.5,18.5,18.5,18.5
5297,20.15,20.15,20.15,20.15,20.15
5298,17.19,17.19,17.19,17.19,17.19
5299,16.84,16.84,16.84,16.84,16.84
5300,14.57,14.57,14.57,14.57,14.57
5301,13.48,13.48,13.48,13.48,13.48
5302,15.19,15.19,15.19,15.19,15.19
5303,12.25,12.25,12.25,12.25,12.25
5304,11.46,11.46,11.46,11.46,11.46
5305,11.45,11.45,11.45,11.45,11.45
5306,11.3,11.3,11.3,11.3,11.3
5307,10.59,10.59,10.59,10.59,10.59
5308,11.99,11.99,11.99,11.99,11.99
5309,12.62,12.62,12.62,12.62,12.62
5310,12.05,12.05,12.05,12.05,12.05
5311,10.06,10.06,10.06,10.06,10.06
5312,9.6,9.6,9.6,9.6,9.6
5313,9.19,9.19,9.19,9.19,9.19
5314,8.74,8.74,8.74,8.74,8.74
5315,8.1,8.1,8.1,8.1,8.1
5316,8.57,8.57,8.57,8.57,8.57
5317,8.24,8.24,8.24,8.24,8.24
5318,18.92,18.92,18.92,18.92,18.92
5319,8.61,8.61,8.61,8.61,8.61
5320,9.96,9.96,9.96,9.96,9.96
5321,16.23,16.23,16.23,16.23,16.23
5322,14.77,14.77,14.77,14.77,14.77
5323,9.24,9.24,9.24,9.24,9.24
5324,8.1,8.1,8.1,8.1,8.1
5325,7.95,7.95,7.95,7.95,7.95
5326,7.5,7.5,7.5,7.5,7.5
5327,7.93,7.93,7.93,7.93,7.93
5328,6.64,6.64,6.64,6.64,6.64
5329,8.12,8.12,8.12,8.12,8.12
5330,13.45,13.45,13.45,13.45,13.45
5331,14.22,14.22,14.22,14.22,14.22
5332,8.08,8.08,8.08,8.08,8.08
5333,7.83,7.83,7.83,7.83,7.83
5334,8.26,8.26,8.26,8.26,8.26
5335,10.82,10.82,10.82,10.82,10.82
5336,15.63,15.63,15.63,15.63,15.63
5337,36.02,36.02,36.02,36.02,36.02
5338,34.21,34.21,34.21,34.21,34.21
5339,37.79,37.79,37.79,37.79,37.79
5340,24.98,24.98,24.98,24.98,24.98
5341,16.37,16.37,16.37,16.37,16.37
5342,16.49,16.49,16.49,16.49,16.49
5343,18.02,18.02,18.02,18.02,18.02
5344,15.14,15.14,15.14,15.14,15.14
5345,12.11,12.11,12.11,12.11,12.11
5346,18.79,18.79,18.79,18.79,18.79
5347,21.32,21.32,21.32,21.32,21.32
5348,23.44,23.44,23.44,23.44,23.44
5349,26.57,26.57,26.57,26.57,26.57
5350,20.3,20.3,20.3,20.3,20.3
5351,24.82,24.82,24.82,24.82,24.82
5352,34.95,34.95,34.95,34.95,34.95
5353,36.27,36.27,36.27,36.27,36.27
5354,52,52,52,52,52
5355,52,52,52,52,52
5356,41,41,41,41,41
5357,30.14,30.14,30.14,30.14,30.14
5358,26.43,26.43,26.43,26.43,26.43
5359,27.73,27.73,27.73,27.73,27.73
5360,27.35,27.35,27.35,27.35,27.35
5361,25.46,25.46,25.46,25.46,25.46
5362,25.58,25.58,25.58,25.58,25.58
5363,30.53,30.53,30.53,30.53,30.53
5364,33.25,33.25,33.25,33.25,33.25
5365,34.38,34.38,34.38,34.38,34.38
5366,25.3,25.3,25.3,25.3,25.3
5367,31.03,31.03,31.03,31.03,31.03
5368,52,52,52,52,52
5369,52,52,52,52,52
5370,52,52,52,52,52
5371,52,52,52,52,52
5372,52,52,52,52,52
5373,52,52,52,52,52
5374,52,52,52,52,52
5375,52,52,52,52,52
5376,52,52,52,52,52
5377,52,52,52,52,52
5378,52,52,52,52,52
5379,52,52,52,52,52
5380,52,52,52,52,52
5381,52,52,52,52,52
5382,52,52,52,52,52
5383,52,52,52,52,52
5384,52,52,52,52,52
5385,52,52,52,52,52
5386,52,52,52,52,52
5387,52,52,52,52,52
5388,52,52,52,52,52
5389,46.27,46.27,46.27,46.27,46.27
5390,35.6,35.6,35.6,35.6,35.6
5391,35.93,35.93,35.93,35.93,35.93
5392,41.06,41.06,41.06,41.06,41.06
5393,51.39,51.39,51.39,51.39,51.39
5394,52,52,52,52,52
5395,52,52,52,52,52
5396,52,52,52,52,52
5397,52,52,52,52,52
5398,44.44,44.44,44.44,44.44,44.44
5399,52,52,52,52,52
5400,52,52,52,52,52
5401,52,52,52,52,52
5402,52,52,52,52,52
5403,52,52,52,52,52
5404,52,52,52,52,52
5405,52,52,52,52,52
5406,52,52,52,52,52
5407,52,52,52,52,52
5408,52,52,52,52,52
5409,52,52,52,52,52
5410,40.75,40.75,40.75,40.75,40.75
5411,52,52,52,52,52
5412,52,52,52,52,52
5413,52,52,52,52,52
5414,52,52,52,52,52
5415,52,52,52,52,52
5416,52,52,52,52,52
5417,52,52,52,52,52
5418,52,52,52,52,52
5419,52,52,52,52,52
5420,52,52,52,52,52
5421,52,52,52,52,52
5422,52,52,52,52,52
5423,52,52,52,52,52
5424,46.59,46.59,46.59,46.59,46.59
5425,52,52,52,52,52
5426,52,52,52,52,52
5427,52,52,52,52,52
5428,52,52,52,52,52
5429,52,52,52,52,52
5430,52,52,52,52,52
5431,52,52,52,52,52
5432,52,52,52,52,52
5433,41.1,41.1,41.1,41.1,41.1
5434,35.77,35.77,35.77,35.77,35.77
5435,41.25,41.25,41.25,41.25,41.25
5436,45.93,45.93,45.93,45.93,45.93
5437,34.21,34.21,34.21,34.21,34.21
5438,31.29,31.29,31.29,31.29,31.29
5439,26.77,26.77,26.77,26.77,26.77
5440,25.85,25.85,25.85,25.85,25.85
5441,21.93,21.93,21.93,21.93,21.93
5442,20.21,20.21,20.21,20.21,20.21
5443,20.88,20.88,20.88,20.88,20.88
5444,22.76,22.76,22.76,22.76,22.76
5445,17.64,17.64,17.64,17.64,17.64
5446,16.52,16.52,16.52,16.52,16.52
5447,15.6,15.6,15.6,15.6,15.6
5448,14.68,14.68,14.68,14.68,14.68
5449,14.96,14.96,14.96,14.96,14.96
5450,14.64,14.64,14.64,14.64,14.64
5451,18.91,18.91,18.91,18.91,18.91
5452,16.99,16.99,16.99,16.99,16.99
5453,14.47,14.47,14.47,14.47,14.47
5454,13.95,13.95,13.95,13.95,13.95
5455,15.43,15.43,15.43,15.43,15.43
5456,15.11,15.11,15.11,15.11,15.11
5457,14.99,14.99,14.99,14.99,14.99
5458,14.87,14.87,14.87,14.87,14.87
5459,15.14,15.14,15.14,15.14,15.14
5460,13.54,13.54,13.54,13.54,13.54
5461,13.12,13.12,13.12,13.12,13.12
5462,22.58,22.58,22.58,22.58,22.58
5463,21.66,21.66,21.66,21.66,21.66
5464,15.48,15.48,15.48,15.48,15.48
5465,14.5,14.5,14.5,14.5,14.5
5466,12.74,12.74,12.74,12.74,12.74
5467,11.98,11.98,11.98,11.98,11.98
5468,11.58,11.58,11.58,11.58,11.58
5469,11.03,11.03,11.03,11.03,11.03
5470,10.61,10.61,10.61,10.61,10.61
5471,10.07,10.07,10.07,10.07,10.07
5472,9.63,9.63,9.63,9.63,9.63
5473,9.25,9.25,9.25,9.25,9.25
5474,8.87,8.87,8.87,8.87,8.87
5475,8.51,8.51,8.51,8.51,8.51
5476,8.39,8.39,8.39,8.39,8.39
5477,8.01,8.01,8.01,8.01,8.01
5478,7.71,7.71,7.71,7.71,7.71
5479,7.49,7.49,7.49,7.49,7.49
5480,7.29,7.29,7.29,7.29,7.29
5481,7,7,7,7,7
5482,6.78,6.78,6.78,6.78,6.78
5483,6.56,6.56,6.56,6.56,6.56
5484,6.38,6.38,6.38,6.38,6.38
5485,6.08,6.08,6.08,6.08,6.08
5486,5.94,5.94,5.94,5.94,5.94
5487,5.7,5.7,5.7,5.7,5.7
5488,5.64,5.64,5.64,5.64,5.64
5489,5.52,5.52,5.52,5.52,5.52
5490,5.4,5.4,5.4,5.4,5.4
5491,5.32,5.32,5.32,5.32,5.32
5492,5.2,5.2,5.2,5.2,5.2
5493,5.2,5.2,5.2,5.2,5.2
5494,5.2,5.2,5.2,5.2,5.2
5495,5.2,5.2,5.2,5.2,5.2
5496,7.22,7.22,7.22,7.22,7.22
5497,5.2,5.2,5.2,5.2,5.2
5498,5.2,5.2,5.2,5.2,5.2
5499,5.2,5.2,5.2,5.2,5.2
5500,5.2,5.2,5.2,5.2,5.2
5501,5.2,5.2,5.2,5.2,5.2
5502,5.2,5.2,5.2,5.2,5.2
5503,5.2,5.2,5.2,5.2,5.2
5504,5.2,5.2,5.2,5.2,5.2
5505,5.2,5.2,5.2,5.2,5.2
5506,5.2,5.2,5.2,5.2,5.2
5507,5.2,5.2,5.2,5.2,5.2
5508,5.2,5.2,5.2,5.2,5.2
5509,5.2,5.2,5.2,5.2,5.2
5510,5.2,5.2,5.2,5.2,5.2
5511,5.2,5.2,5.2,5.2,5.2
5512,5.2,5.2,5.2,5.2,5.2
5513,5.2,5.2,5.2,5.2,5.2
5514,5.2,5.2,5.2,5.2,5.2
5515,5.2,5.2,5.2,5.2,5.2
5516,5.2,5.2,5.2,5.2,5.2
5517,5.2,5.2,5.2,5.2,5.2
5518,5.2,5.2,5.2,5.2,5.2
5519,5.2,5.2,5.2,5.2,5.2
5520,9.32,9.32,9.32,9.32,9.32
5521,8.27,8.27,8.27,8.27,8.27
5522,5.2,5.2,5.2,5.2,5.2
5523,5.2,5.2,5.2,5.2,5.2
5524,5.2,5.2,5.2,5.2,5.2
5525,5.2,5.2,5.2,5.2,5.2
5526,5.2,5.2,5.2,5.2,5.2
5527,5.2,5.2,5.2,5.2,5.2
5528,5.2,5.2,5.2,5.2,5.2
5529,5.2,5.2,5.2,5.2,5.2
5530,5.2,5.2,5.2,5.2,5.2
5531,5.2,5.2,5.2,5.2,5.2
5532,5.2,5.2,5.2,5.2,5.2
5533,5.2,5.2,5.2,5.2,5.2
5534,5.2,5.2,5.2,5.2,5.2
5535,5.2,5.2,5.2,5.2,5.2
5536,5.2,5.2,5.2,5.2,5.2
5537,5.2,5.2,5.2,5.2,5.2
5538,5.2,5.2,5.2,5.2,5.2
5539,5.2,5.2,5.2,5.2,5.2
5540,5.2,5.2,5.2,5.2,5.2
5541,5.2,5.2,5.2,5.2,5.2
5542,5.2,5.2,5.2,5.2,5.2
5543,5.2,5.2,5.2,5.2,5.2
5544,5.2,5.2,5.2,5.2,5.2
5545,5.2,5.2,5.2,5.2,5.2
5546,5.2,5.2,5.2,5.2,5.2
5547,5.2,5.2,5.2,5.2,5.2
5548,5.2,5.2,5.2,5.2,5.2
5549,5.2,5.2,5.2,5.2,5.2
5550,5.2,5.2,5.2,5.2,5.2
5551,5.2,5.2,5.2,5.2,5.2
5552,5.2,5.2,5.2,5.2,5.2
5553,5.2,5.2,5.2,5.2,5.2
5554,5.2,5.2,5.2,5.2,5.2
5555,5.2,5.2,5.2,5.2,5.2
5556,5.2,5.2,5.2,5.2,5.2
5557,5.2,5.2,5.2,5.2,5.2
5558,5.2,5.2,5.2,5.2,5.2
5559,5.2,5.2,5.2,5.2,5.2
5560,5.2,5.2,5.2,5.2,5.2
5561,6.19,6.19,6.19,6.19,6.19
5562,5.2,5.2,5.2,5.2,5.2
5563,5.2,5.2,5.2,5.2,5.2
5564,5.2,5.2,5.2,5.2,5.2
5565,5.2,5.2,5.2,5.2,5.2
5566,5.2,5.2,5.2,5.2,5.2
5567,5.2,5.2,5.2,5.2,5.2
5568,5.2,5.2,5.2,5.2,5.2
5569,5.2,5.2,5.2,5.2,5.2
5570,5.2,5.2,5.2,5.2,5.2
5571,5.2,5.2,5.2,5.2,5.2
5572,5.2,5.2,5.2,5.2,5.2
5573,5.2,5.2,5.2,5.2,5.2
5574,5.2,5.2,5.2,5.2,5.2
5575,5.2,5.2,5.2,5.2,5.2
5576,5.2,5.2,5.2,5.2,5.2
5577,5.2,5.2,5.2,5.2,5.2
5578,5.2,5.2,5.2,5.2,5.2
5579,5.2,5.2,5.2,5.2,5.2
5580,5.2,5.2,5.2,5.2,5.2
5581,5.2,5.2,5.2,5.2,5.2
5582,5.2,5.2,5.2,5.2,5.2
5583,5.2,5.2,5.2,5.2,5.2
5584,5.2,5.2,5.2,5.2,5.2
5585,5.2,5.2,5.2,5.2,5.2
5586,5.2,5.2,5.2,5.2,5.2
5587,5.2,5.2,5.2,5.2,5.2
5588,6.1,6.1,6.1,6.1,6.1
5589,5.2,5.2,5.2,5.2,5.2
5590,5.2,5.2,5.2,5.2,5.2
5591,5.22,5.22,5.22,5.22,5.22
5592,5.2,5.2,5.2,5.2,5.2
5593,5.2,5.2,5.2,5.2,5.2
5594,5.2,5.2,5.2,5.2,5.2
5595,5.2,5.2,5.2,5.2,5.2
5596,5.2,5.2,5.2,5.2,5.2
5597,5.2,5.2,5.2,5.2,5.2
5598,5.2,5.2,5.2,5.2,5.2
5599,6.27,6.27,6.27,6.27,6.27
5600,5.48,5.48,5.48,5.48,5.48
5601,9.63,9.63,9.63,9.63,9.63
5602,6.82,6.82,6.82,6.82,6.82
5603,8.11,8.11,8.11,8.11,8.11
5604,7.37,7.37,7.37,7.37,7.37
5605,9,9,9,9,9
5606,9.23,9.23,9.23,9.23,9.23
5607,12.08,12.08,12.08,12.08,12.08
5608,12.35,12.35,12.35,12.35,12.35
5609,8.94,8.94,8.94,8.94,8.94
5610,8.71,8.71,8.71,8.71,8.71
5611,7.16,7.16,7.16,7.16,7.16
5612,6.35,6.35,6.35,6.35,6.35
5613,5.2,5.2,5.2,5.2,5.2
5614,5.2,5.2,5.2,5.2,5.2
5615,5.2,5.2,5.2,5.2,5.2
5616,9.27,9.27,9.27,9.27,9.27
5617,9.36,9.36,9.36,9.36,9.36
5618,12.15,12.15,12.15,12.15,12.15
5619,15.72,15.72,15.72,15.72,15.72
5620,14.35,14.35,14.35,14.35,14.35
5621,14.78,14.78,14.78,14.78,14.78
5622,9.33,9.33,9.33,9.33,9.33
5623,8.84,8.84,8.84,8.84,8.84
5624,9.37,9.37,9.37,9.37,9.37
5625,9.82,9.82,9.82,9.82,9.82
5626,10.03,10.03,10.03,10.03,10.03
5627,11.84,11.84,11.84,11.84,11.84
5628,9.03,9.03,9.03,9.03,9.03
5629,14.56,14.56,14.56,14.56,14.56
5630,10.53,10.53,10.53,10.53,10.53
5631,18,18,18,18,18
5632,10.95,10.95,10.95,10.95,10.95
5633,29.18,29.18,29.18,29.18,29.18
5634,38.97,38.97,38.97,38.97,38.97
5635,24.76,24.76,24.76,24.76,24.76
5636,17.35,17.35,17.35,17.35,17.35
5637,21.34,21.34,21.34,21.34,21.34
5638,29.33,29.33,29.33,29.33,29.33
5639,19.92,19.92,19.92,19.92,19.92
5640,52,52,52,52,52
5641,52,52,52,52,52
5642,34.1,34.1,34.1,34.1,34.1
5643,21.55,21.55,21.55,21.55,21.55
5644,19.68,19.68,19.68,19.68,19.68
5645,18.27,18.27,18.27,18.27,18.27
5646,14.72,14.72,14.72,14.72,14.72
5647,14.23,14.23,14.23,14.23,14.23
5648,12.24,12.24,12.24,12.24,12.24
5649,10.86,10.86,10.86,10.86,10.86
5650,10.77,10.77,10.77,10.77,10.77
5651,12.3,12.3,12.3,12.3,12.3
5652,12.44,12.44,12.44,12.44,12.44
5653,9.31,9.31,9.31,9.31,9.31
5654,8.34,8.34,8.34,8.34,8.34
5655,7.69,7.69,7.69,7.69,7.69
5656,7.19,7.19,7.19,7.19,7.19
5657,6.92,6.92,6.92,6.92,6.92
5658,7.09,7.09,7.09,7.09,7.09
5659,9.52,9.52,9.52,9.52,9.52
5660,8.74,8.74,8.74,8.74,8.74
5661,6.63,6.63,6.63,6.63,6.63
5662,6.04,6.04,6.04,6.04,6.04
5663,5.66,5.66,5.66,5.66,5.66
5664,6.05,6.05,6.05,6.05,6.05
5665,6.94,6.94,6.94,6.94,6.94
5666,6.69,6.69,6.69,6.69,6.69
5667,8.71,8.71,8.71,8.71,8.71
5668,10.56,10.56,10.56,10.56,10.56
5669,17.37,17.37,17.37,17.37,17.37
5670,15.38,15.38,15.38,15.38,15.38
5671,19.2,19.2,19.2,19.2,19.2
5672,15.03,15.03,15.03,15.03,15.03
5673,14.62,14.62,14.62,14.62,14.62
5674,13.98,13.98,13.98,13.98,13.98
5675,17.85,17.85,17.85,17.85,17.85
5676,13.26,13.26,13.26,13.26,13.26
5677,14.01,14.01,14.01,14.01,14.01
5678,18.28,18.28,18.28,18.28,18.28
5679,18.09,18.09,18.09,18.09,18.09
5680,22.3,22.3,22.3,22.3,22.3
5681,19.11,19.11,19.11,19.11,19.11
5682,21.92,21.92,21.92,21.92,21.92
5683,18.93,18.93,18.93,18.93,18.93
5684,14.72,14.72,14.72,14.72,14.72
5685,12.67,12.67,12.67,12.67,12.67
5686,11.49,11.49,11.49,11.49,11.49
5687,10.72,10.72,10.72,10.72,10.72
5688,10.07,10.07,10.07,10.07,10.07
5689,20,20,20,20,20
5690,21.41,21.41,21.41,21.41,21.41
5691,14.98,14.98,14.98,14.98,14.98
5692,13.05,13.05,13.05,13.05,13.05
5693,14.54,14.54,14.54,14.54,14.54
5694,11.05,11.05,11.05,11.05,11.05
5695,10.24,10.24,10.24,10.24,10.24
5696,9.59,9.59,9.59,9.59,9.59
5697,9.4,9.4,9.4,9.4,9.4
5698,9.57,9.57,9.57,9.57,9.57
5699,14.62,14.62,14.62,14.62,14.62
5700,19.91,19.91,19.91,19.91,19.91
5701,18.92,18.92,18.92,18.92,18.92
5702,24.34,24.34,24.34,24.34,24.34
5703,18.95,18.95,18.95,18.95,18.95
5704,15.76,15.76,15.76,15.76,15.76
5705,14.95,14.95,14.95,14.95,14.95
5706,12.48,12.48,12.48,12.48,12.48
5707,12.49,12.49,12.49,12.49,12.49
5708,11.08,11.08,11.08,11.08,11.08
5709,11.1,11.1,11.1,11.1,11.1
5710,9.73,9.73,9.73,9.73,9.73
5711,10.24,10.24,10.24,10.24,10.24
5712,11.07,11.07,11.07,11.07,11.07
5713,9.69,9.69,9.69,9.69,9.69
5714,10.8,10.8,10.8,10.8,10.8
5715,8.99,8.99,8.99,8.99,8.99
5716,9.62,9.62,9.62,9.62,9.62
5717,9.76,9.76,9.76,9.76,9.76
5718,9.09,9.09,9.09,9.09,9.09
5719,7.98,7.98,7.98,7.98,7.98
5720,23.6,23.6,23.6,23.6,23.6
5721,19.57,19.57,19.57,19.57,19.57
5722,16.54,16.54,16.54,16.54,16.54
5723,14.33,14.33,14.33,14.33,14.33
5724,15.89,15.89,15.89,15.89,15.89
5725,26.66,26.66,26.66,26.66,26.66
5726,31.03,31.03,31.03,31.03,31.03
5727,26,26,26,26,26
5728,20.38,20.38,20.38,20.38,20.38
5729,16.55,16.55,16.55,16.55,16.55
5730,16.52,16.52,16.52,16.52,16.52
5731,16.09,16.09,16.09,16.09,16.09
5732,23.47,23.47,23.47,23.47,23.47
5733,33.64,33.64,33.64,33.64,33.64
5734,32.21,32.21,32.21,32.21,32.21
5735,24.38,24.38,24.38,24.38,24.38
5736,21.96,21.96,21.96,21.96,21.96
5737,16.53,16.53,16.53,16.53,16.53
5738,15.49,15.49,15.49,15.49,15.49
5739,17.05,17.05,17.05,17.05,17.05
5740,16.61,16.61,16.61,16.61,16.61
5741,18.97,18.97,18.97,18.97,18.97
5742,21.53,21.53,21.53,21.53,21.53
5743,29.09,29.09,29.09,29.09,29.09
5744,27.85,27.85,27.85,27.85,27.85
5745,28.81,28.81,28.81,28.81,28.81
5746,45.17,45.17,45.17,45.17,45.17
5747,41.13,41.13,41.13,41.13,41.13
5748,52,52,52,52,52
5749,39.85,39.85,39.85,39.85,39.85
5750,46.01,46.01,46.01,46.01,46.01
5751,36.97,36.97,36.97,36.97,36.97
5752,52,52,52,52,52
5753,45.89,45.89,45.89,45.89,45.89
5754,38.85,38.85,38.85,38.85,38.85
5755,35.41,35.41,35.41,35.41,35.41
5756,28.77,28.77,28.77,28.77,28.77
5757,25.33,25.33,25.33,25.33,25.33
5758,21.49,21.49,21.49,21.49,21.49
5759,35.45,35.45,35.45,35.45,35.45
5760,52,52,52,52,52
5761,41.17,41.17,41.17,41.17,41.17
5762,31.53,31.53,31.53,31.53,31.53
5763,29.09,29.09,29.09,29.09,29.09
5764,36.25,36.25,36.25,36.25,36.25
5765,39.41,39.41,39.41,39.41,39.41
5766,49.17,49.17,49.17,49.17,49.17
5767,52,52,52,52,52
5768,52,52,52,52,52
5769,52,52,52,52,52
5770,33.75,33.75,33.75,33.75,33.75
5771,42.42,42.42,42.42,42.42,42.42
5772,52,52,52,52,52
5773,49.18,49.18,49.18,49.18,49.18
5774,48.55,48.55,48.55,48.55,48.55
5775,46.51,46.51,46.51,46.51,46.51
5776,52,52,52,52,52
5777,52,52,52,52,52
5778,52,52,52,52,52
5779,38.35,38.35,38.35,38.35,38.35
5780,34.29,34.29,34.29,34.29,34.29
5781,32.95,32.95,32.95,32.95,32.95
5782,36.49,36.49,36.49,36.49,36.49
5783,36.55,36.55,36.55,36.55,36.55
5784,26.3,26.3,26.3,26.3,26.3
5785,24.32,24.32,24.32,24.32,24.32
5786,23.62,23.62,23.62,23.62,23.62
5787,26.92,26.92,26.92,26.92,26.92
5788,41.09,41.09,41.09,41.09,41.09
5789,51.89,51.89,51.89,51.89,51.89
5790,42.57,42.57,42.57,42.57,42.57
5791,31.56,31.56,31.56,31.56,31.56
5792,41.35,41.35,41.35,41.35,41.35
5793,51.63,51.63,51.63,51.63,51.63
5794,34.05,34.05,34.05,34.05,34.05
5795,32.86,32.86,32.86,32.86,32.86
5796,32.69,32.69,32.69,32.69,32.69
5797,35.22,35.22,35.22,35.22,35.22
5798,52,52,52,52,52
5799,52,52,52,52,52
5800,52,52,52,52,52
5801,52,52,52,52,52
5802,52,52,52,52,52
5803,52,52,52,52,52
5804,52,52,52,52,52
5805,52,52,52,52,52
5806,52,52,52,52,52
5807,41.25,41.25,41.25,41.25,41.25
5808,33.68,33.68,33.68,33.68,33.68
5809,30.88,30.88,30.88,30.88,30.88
5810,25.39,25.39,25.39,25.39,25.39
5811,22.9,22.9,22.9,22.9,22.9
5812,20.12,20.12,20.12,20.12,20.12
5813,17.87,17.87,17.87,17.87,17.87
5814,16.1,16.1,16.1,16.1,16.1
5815,14.64,14.64,14.64,14.64,14.64
5816,13.9,13.9,13.9,13.9,13.9
5817,13.32,13.32,13.32,13.32,13.32
5818,12.33,12.33,12.33,12.33,12.33
5819,11.49,11.49,11.49,11.49,11.49
5820,10.95,10.95,10.95,10.95,10.95
5821,11.01,11.01,11.01,11.01,11.01
5822,11.59,11.59,11.59,11.59,11.59
5823,11.85,11.85,11.85,11.85,11.85
5824,11.49,11.49,11.49,11.49,11.49
5825,10.82,10.82,10.82,10.82,10.82
5826,15.01,15.01,15.01,15.01,15.01
5827,19.93,19.93,19.93,19.93,19.93
5828,14.48,14.48,14.48,14.48,14.48
5829,12.67,12.67,12.67,12.67,12.67
5830,12.53,12.53,12.53,12.53,12.53
5831,12.22,12.22,12.22,12.22,12.22
5832,12.67,12.67,12.67,12.67,12.67
5833,13,13,13,13,13
5834,10.76,10.76,10.76,10.76,10.76
5835,10.4,10.4,10.4,10.4,10.4
5836,11.35,11.35,11.35,11.35,11.35
5837,11.39,11.39,11.39,11.39,11.39
5838,9.33,9.33,9.33,9.33,9.33
5839,8.71,8.71,8.71,8.71,8.71
5840,8.43,8.43,8.43,8.43,8.43
5841,8.61,8.61,8.61,8.61,8.61
5842,8.82,8.82,8.82,8.82,8.82
5843,8.37,8.37,8.37,8.37,8.37
5844,7.96,7.96,7.96,7.96,7.96
5845,7.7,7.7,7.7,7.7,7.7
5846,7.45,7.45,7.45,7.45,7.45
5847,7.25,7.25,7.25,7.25,7.25
5848,7.11,7.11,7.11,7.11,7.11
5849,7.13,7.13,7.13,7.13,7.13
5850,7.22,7.22,7.22,7.22,7.22
5851,7.47,7.47,7.47,7.47,7.47
5852,7.58,7.58,7.58,7.58,7.58
5853,7.27,7.27,7.27,7.27,7.27
5854,6.98,6.98,6.98,6.98,6.98
5855,6.79,6.79,6.79,6.79,6.79
5856,6.82,6.82,6.82,6.82,6.82
5857,6.87,6.87,6.87,6.87,6.87
5858,6.42,6.42,6.42,6.42,6.42
5859,6.15,6.15,6.15,6.15,6.15
5860,5.97,5.97,5.97,5.97,5.97
5861,5.81,5.81,5.81,5.81,5.81
5862,5.66,5.66,5.66,5.66,5.66
5863,5.51,5.51,5.51,5.51,5.51
5864,5.36,5.36,5.36,5.36,5.36
5865,5.26,5.26,5.26,5.26,5.26
5866,5.2,5.2,5.2,5.2,5.2
5867,5.2,5.2,5.2,5.2,5.2
5868,5.2,5.2,5.2,5.2,5.2
5869,5.2,5.2,5.2,5.2,5.2
5870,5.2,5.2,5.2,5.2,5.2
5871,5.2,5.2,5.2,5.2,5.2
5872,5.2,5.2,5.2,5.2,5.2
5873,5.2,5.2,5.2,5.2,5.2
5874,5.2,5.2,5.2,5.2,5.2
5875,5.2,5.2,5.2,5.2,5.2
5876,5.2,5.2,5.2,5.2,5.2
5877,5.2,5.2,5.2,5.2,5.2
5878,5.2,5.2,5.2,5.2,5.2
5879,5.2,5.2,5.2,5.2,5.2
5880,5.2,5.2,5.2,5.2,5.2
5881,5.2,5.2,5.2,5.2,5.2
5882,5.2,5.2,5.2,5.2,5.2
5883,5.2,5.2,5.2,5.2,5.2
5884,5.2,5.2,5.2,5.2,5.2
5885,5.2,5.2,5.2,5.2,5.2
5886,5.2,5.2,5.2,5.2,5.2
5887,5.2,5.2,5.2,5.2,5.2
5888,5.2,5.2,5.2,5.2,5.2
5889,5.2,5.2,5.2,5.2,5.2
5890,5.2,5.2,5.2,5.2,5.2
5891,5.2,5.2,5.2,5.2,5.2
5892,5.2,5.2,5.2,5.2,5.2
5893,5.2,5.2,5.2,5.2,5.2
5894,5.2,5.2,5.2,5.2,5.2
5895,5.2,5.2,5.2,5.2,5.2
5896,5.2,5.2,5.2,5.2,5.2
5897,5.2,5.2,5.2,5.2,5.2
5898,5.2,5.2,5.2,5.2,5.2
5899,5.2,5.2,5.2,5.2,5.2
5900,5.2,5.2,5.2,5.2,5.2
5901,5.2,5.2,5.2,5.2,5.2
5902,5.2,5.2,5.2,5.2,5.2
5903,5.2,5.2,5.2,5.2,5.2
