$Temperature file for segment 86,,
,,
JDAY,T,
16.48,5.46,
16.49,5.47,
16.5,5.47,
16.51,5.48,
16.52,5.48,
16.53,5.49,
16.54,5.49,
16.55,5.5,
16.56,5.5,
16.57,5.51,
16.58,5.51,
16.59,5.52,
16.6,5.52,
16.61,5.53,
16.62,5.53,
16.63,5.53,
16.64,5.53,
16.65,5.54,
16.66,5.54,
16.67,5.54,
16.68,5.54,
16.69,5.54,
16.7,5.54,
16.71,5.54,
16.72,5.54,
16.73,5.54,
16.74,5.54,
16.75,5.54,
16.76,5.54,
16.77,5.54,
16.78,5.54,
16.79,5.54,
16.8,5.54,
16.81,5.54,
16.82,5.54,
16.83,5.54,
16.84,5.54,
16.85,5.54,
16.86,5.54,
16.87,5.53,
16.88,5.53,
16.89,5.53,
16.9,5.53,
16.91,5.53,
16.92,5.52,
16.93,5.52,
16.94,5.52,
16.95,5.51,
16.96,5.51,
16.97,5.5,
16.98,5.5,
16.99,5.49,
17,5.49,
17.01,5.48,
17.02,5.48,
17.03,5.47,
17.04,5.47,
17.05,5.46,
17.06,5.46,
17.07,5.45,
17.08,5.45,
17.09,5.44,
17.1,5.43,
17.11,5.43,
17.12,5.42,
17.13,5.42,
17.14,5.41,
17.15,5.41,
17.16,5.4,
17.17,5.4,
17.18,5.39,
17.19,5.39,
17.2,5.39,
17.21,5.38,
17.22,5.38,
17.23,5.38,
17.24,5.38,
17.25,5.38,
17.26,5.37,
17.27,5.37,
17.28,5.37,
17.29,5.37,
17.3,5.37,
17.31,5.37,
17.32,5.37,
17.33,5.37,
17.34,5.37,
17.35,5.38,
17.36,5.38,
17.37,5.38,
17.38,5.38,
17.39,5.39,
17.4,5.39,
17.41,5.4,
17.42,5.4,
17.43,5.41,
17.44,5.42,
17.45,5.42,
17.46,5.43,
17.47,5.44,
17.48,5.44,
17.49,5.45,
17.5,5.46,
17.51,5.47,
17.52,5.48,
17.53,5.48,
17.54,5.49,
17.55,5.5,
17.56,5.51,
17.57,5.52,
17.58,5.53,
17.59,5.53,
17.6,5.54,
17.61,5.54,
17.62,5.55,
17.63,5.55,
17.64,5.56,
17.65,5.56,
17.66,5.56,
17.67,5.56,
17.68,5.57,
17.69,5.57,
17.7,5.57,
17.71,5.57,
17.72,5.58,
17.73,5.58,
17.74,5.58,
17.75,5.58,
17.76,5.58,
17.77,5.59,
17.78,5.59,
17.79,5.59,
17.8,5.59,
17.81,5.59,
17.82,5.59,
17.83,5.59,
17.84,5.59,
17.85,5.59,
17.86,5.59,
17.87,5.59,
17.88,5.59,
17.89,5.59,
17.9,5.59,
17.91,5.59,
17.92,5.59,
17.93,5.59,
17.94,5.59,
17.95,5.59,
17.96,5.58,
17.97,5.58,
17.98,5.57,
17.99,5.57,
18,5.56,
18.01,5.56,
18.02,5.55,
18.03,5.55,
18.04,5.54,
18.05,5.54,
18.06,5.53,
18.07,5.53,
18.08,5.53,
18.09,5.52,
18.1,5.52,
18.11,5.51,
18.12,5.51,
18.13,5.5,
18.14,5.5,
18.15,5.49,
18.16,5.49,
18.17,5.48,
18.18,5.48,
18.19,5.48,
18.2,5.47,
18.21,5.47,
18.22,5.47,
18.23,5.46,
18.24,5.46,
18.25,5.46,
18.26,5.46,
18.27,5.45,
18.28,5.45,
18.29,5.45,
18.3,5.45,
18.31,5.45,
18.32,5.45,
18.33,5.45,
18.34,5.44,
18.35,5.44,
18.36,5.44,
18.37,5.44,
18.38,5.44,
18.39,5.44,
18.4,5.45,
18.41,5.45,
18.42,5.45,
18.43,5.45,
18.44,5.45,
18.45,5.45,
18.46,5.45,
18.47,5.45,
18.48,5.45,
18.49,5.45,
18.5,5.46,
18.51,5.47,
18.52,5.48,
18.53,5.48,
18.54,5.49,
18.55,5.5,
18.56,5.5,
18.57,5.51,
18.58,5.51,
18.59,5.51,
18.6,5.52,
18.61,5.52,
18.62,5.52,
18.63,5.52,
18.64,5.52,
18.65,5.52,
18.66,5.52,
18.67,5.52,
18.68,5.52,
18.69,5.52,
18.7,5.52,
18.71,5.52,
18.72,5.52,
18.73,5.52,
18.74,5.52,
18.75,5.52,
18.76,5.52,
18.77,5.53,
18.78,5.53,
18.79,5.53,
18.8,5.54,
18.81,5.54,
18.82,5.54,
18.83,5.55,
18.84,5.55,
18.85,5.56,
18.86,5.56,
18.87,5.56,
18.88,5.56,
18.89,5.57,
18.9,5.57,
18.91,5.57,
18.92,5.57,
18.93,5.57,
18.94,5.58,
18.95,5.58,
18.96,5.57,
18.97,5.57,
18.98,5.57,
18.99,5.57,
19,5.56,
19.01,5.56,
19.02,5.56,
19.03,5.55,
19.04,5.55,
19.05,5.54,
19.06,5.54,
19.07,5.54,
19.08,5.53,
19.09,5.53,
19.1,5.53,
19.11,5.52,
19.12,5.52,
19.13,5.51,
19.14,5.51,
19.15,5.51,
19.16,5.5,
19.17,5.5,
19.18,5.5,
19.19,5.49,
19.2,5.49,
19.21,5.49,
19.22,5.49,
19.23,5.48,
19.24,5.48,
19.25,5.48,
19.26,5.48,
19.27,5.48,
19.28,5.48,
19.29,5.48,
19.3,5.48,
19.31,5.48,
19.32,5.48,
19.33,5.49,
19.34,5.49,
19.35,5.49,
19.36,5.49,
19.37,5.5,
19.38,5.5,
19.39,5.5,
19.4,5.51,
19.41,5.51,
19.42,5.52,
19.43,5.52,
19.44,5.53,
19.45,5.53,
19.46,5.54,
19.47,5.54,
19.48,5.55,
19.49,5.56,
19.5,5.56,
19.51,5.57,
19.52,5.58,
19.53,5.59,
19.54,5.59,
19.55,5.6,
19.56,5.61,
19.57,5.62,
19.58,5.62,
19.59,5.63,
19.6,5.64,
19.61,5.65,
19.62,5.66,
19.63,5.67,
19.64,5.67,
19.65,5.68,
19.66,5.69,
19.67,5.69,
19.68,5.69,
19.69,5.7,
19.7,5.7,
19.71,5.7,
19.72,5.7,
19.73,5.7,
19.74,5.7,
19.75,5.7,
19.76,5.7,
19.77,5.7,
19.78,5.71,
19.79,5.71,
19.8,5.71,
19.81,5.71,
19.82,5.71,
19.83,5.71,
19.84,5.71,
19.85,5.71,
19.86,5.72,
19.87,5.72,
19.88,5.72,
19.89,5.72,
19.9,5.72,
19.91,5.72,
19.92,5.72,
19.93,5.72,
19.94,5.72,
19.95,5.72,
19.96,5.72,
19.97,5.71,
19.98,5.71,
19.99,5.71,
20,5.7,
20.01,5.7,
20.02,5.69,
20.03,5.69,
20.04,5.68,
20.05,5.67,
20.06,5.66,
20.07,5.66,
20.08,5.65,
20.09,5.64,
20.1,5.64,
20.11,5.63,
20.12,5.62,
20.13,5.61,
20.14,5.61,
20.15,5.6,
20.16,5.59,
20.17,5.58,
20.18,5.58,
20.19,5.57,
20.2,5.56,
20.21,5.56,
20.22,5.55,
20.23,5.54,
20.24,5.54,
20.25,5.53,
20.26,5.52,
20.27,5.52,
20.28,5.51,
20.29,5.5,
20.3,5.5,
20.31,5.49,
20.32,5.48,
20.33,5.48,
20.34,5.47,
20.35,5.47,
20.36,5.46,
20.37,5.46,
20.38,5.46,
20.39,5.46,
20.4,5.46,
20.41,5.47,
20.42,5.48,
20.43,5.48,
20.44,5.49,
20.45,5.51,
20.46,5.52,
20.47,5.53,
20.48,5.54,
20.49,5.55,
20.5,5.57,
20.51,5.58,
20.52,5.59,
20.53,5.6,
20.54,5.61,
20.55,5.63,
20.56,5.64,
20.57,5.65,
20.58,5.66,
20.59,5.68,
20.6,5.69,
20.61,5.7,
20.62,5.71,
20.63,5.72,
20.64,5.72,
20.65,5.73,
20.66,5.74,
20.67,5.75,
20.68,5.75,
20.69,5.76,
20.7,5.76,
20.71,5.77,
20.72,5.77,
20.73,5.77,
20.74,5.78,
20.75,5.78,
20.76,5.79,
20.77,5.79,
20.78,5.79,
20.79,5.8,
20.8,5.8,
20.81,5.8,
20.82,5.81,
20.83,5.81,
20.84,5.81,
20.85,5.81,
20.86,5.81,
20.87,5.81,
20.88,5.81,
20.89,5.81,
20.9,5.81,
20.91,5.81,
20.92,5.8,
20.93,5.8,
20.94,5.79,
20.95,5.79,
20.96,5.78,
20.97,5.77,
20.98,5.76,
20.99,5.75,
21,5.75,
21.01,5.74,
21.02,5.73,
21.03,5.72,
21.04,5.71,
21.05,5.7,
21.06,5.69,
21.07,5.68,
21.08,5.67,
21.09,5.66,
21.1,5.65,
21.11,5.64,
21.12,5.63,
21.13,5.61,
21.14,5.6,
21.15,5.59,
21.16,5.58,
21.17,5.57,
21.18,5.57,
21.19,5.56,
21.2,5.55,
21.21,5.54,
21.22,5.53,
21.23,5.52,
21.24,5.52,
21.25,5.51,
21.26,5.5,
21.27,5.49,
21.28,5.49,
21.29,5.48,
21.3,5.47,
21.31,5.47,
21.32,5.46,
21.33,5.45,
21.34,5.45,
21.35,5.45,
21.36,5.44,
21.37,5.44,
21.38,5.44,
21.39,5.44,
21.4,5.44,
21.41,5.44,
21.42,5.44,
21.43,5.44,
21.44,5.44,
21.45,5.45,
21.46,5.45,
21.47,5.45,
21.48,5.46,
21.49,5.46,
21.5,5.47,
21.51,5.47,
21.52,5.48,
21.53,5.48,
21.54,5.49,
21.55,5.49,
21.56,5.5,
21.57,5.51,
21.58,5.51,
21.59,5.52,
21.6,5.53,
21.61,5.53,
21.62,5.54,
21.63,5.55,
21.64,5.55,
21.65,5.56,
21.66,5.56,
21.67,5.56,
21.68,5.56,
21.69,5.57,
21.7,5.57,
21.71,5.57,
21.72,5.57,
21.73,5.57,
21.74,5.57,
21.75,5.57,
21.76,5.58,
21.77,5.58,
21.78,5.58,
21.79,5.58,
21.8,5.58,
21.81,5.58,
21.82,5.58,
21.83,5.58,
21.84,5.59,
21.85,5.59,
21.86,5.59,
21.87,5.59,
21.88,5.59,
21.89,5.59,
21.9,5.59,
21.91,5.59,
21.92,5.59,
21.93,5.59,
21.94,5.59,
21.95,5.59,
21.96,5.58,
21.97,5.58,
21.98,5.58,
21.99,5.58,
22,5.58,
22.01,5.58,
22.02,5.58,
22.03,5.58,
22.04,5.58,
22.05,5.57,
22.06,5.57,
22.07,5.57,
22.08,5.57,
22.09,5.57,
22.1,5.57,
22.11,5.56,
22.12,5.56,
22.13,5.56,
22.14,5.56,
22.15,5.56,
22.16,5.56,
22.17,5.55,
22.18,5.55,
22.19,5.55,
22.2,5.55,
22.21,5.55,
22.22,5.55,
22.23,5.55,
22.24,5.55,
22.25,5.55,
22.26,5.55,
22.27,5.55,
22.28,5.55,
22.29,5.55,
22.3,5.55,
22.31,5.55,
22.32,5.55,
22.33,5.55,
22.34,5.55,
22.35,5.55,
22.36,5.56,
22.37,5.56,
22.38,5.56,
22.39,5.57,
22.4,5.57,
22.41,5.58,
22.42,5.58,
22.43,5.59,
22.44,5.6,
22.45,5.6,
22.46,5.61,
22.47,5.62,
22.48,5.62,
22.49,5.63,
22.5,5.64,
22.51,5.65,
22.52,5.66,
22.53,5.67,
22.54,5.67,
22.55,5.68,
22.56,5.69,
22.57,5.7,
22.58,5.71,
22.59,5.72,
22.6,5.73,
22.61,5.73,
22.62,5.74,
22.63,5.75,
22.64,5.76,
22.65,5.76,
22.66,5.77,
22.67,5.77,
22.68,5.77,
22.69,5.77,
22.7,5.77,
22.71,5.78,
22.72,5.78,
22.73,5.78,
22.74,5.78,
22.75,5.78,
22.76,5.78,
22.77,5.78,
22.78,5.78,
22.79,5.78,
22.8,5.79,
22.81,5.79,
22.82,5.79,
22.83,5.79,
22.84,5.79,
22.85,5.79,
22.86,5.8,
22.87,5.8,
22.88,5.8,
22.89,5.8,
22.9,5.8,
22.91,5.79,
22.92,5.79,
22.93,5.79,
22.94,5.78,
22.95,5.77,
22.96,5.77,
22.97,5.76,
22.98,5.75,
22.99,5.74,
23,5.73,
23.01,5.72,
23.02,5.71,
23.03,5.7,
23.04,5.69,
23.05,5.68,
23.06,5.66,
23.07,5.65,
23.08,5.64,
23.09,5.63,
23.1,5.61,
23.11,5.6,
23.12,5.59,
23.13,5.58,
23.14,5.57,
23.15,5.55,
23.16,5.54,
23.17,5.53,
23.18,5.51,
23.19,5.5,
23.2,5.49,
23.21,5.48,
23.22,5.47,
23.23,5.46,
23.24,5.45,
23.25,5.43,
23.26,5.42,
23.27,5.41,
23.28,5.4,
23.29,5.39,
23.3,5.38,
23.31,5.36,
23.32,5.36,
23.33,5.35,
23.34,5.34,
23.35,5.33,
23.36,5.33,
23.37,5.32,
23.38,5.32,
23.39,5.32,
23.4,5.32,
23.41,5.32,
23.42,5.33,
23.43,5.33,
23.44,5.34,
23.45,5.35,
23.46,5.35,
23.47,5.36,
23.48,5.38,
23.49,5.39,
23.5,5.4,
23.51,5.41,
23.52,5.42,
23.53,5.44,
23.54,5.45,
23.55,5.46,
23.56,5.48,
23.57,5.49,
23.58,5.51,
23.59,5.52,
23.6,5.54,
23.61,5.55,
23.62,5.57,
23.63,5.58,
23.64,5.59,
23.65,5.6,
23.66,5.62,
23.67,5.63,
23.68,5.64,
23.69,5.65,
23.7,5.65,
23.71,5.66,
23.72,5.66,
23.73,5.67,
23.74,5.68,
23.75,5.68,
23.76,5.69,
23.77,5.7,
23.78,5.7,
23.79,5.71,
23.8,5.72,
23.81,5.73,
23.82,5.73,
23.83,5.74,
23.84,5.74,
23.85,5.75,
23.86,5.75,
23.87,5.75,
23.88,5.76,
23.89,5.76,
23.9,5.76,
23.91,5.76,
23.92,5.75,
23.93,5.75,
23.94,5.74,
23.95,5.73,
23.96,5.72,
23.97,5.72,
23.98,5.71,
23.99,5.69,
24,5.68,
24.01,5.67,
24.02,5.66,
24.03,5.65,
24.04,5.64,
24.05,5.63,
24.06,5.62,
24.07,5.61,
24.08,5.59,
24.09,5.58,
24.1,5.57,
24.11,5.56,
24.12,5.55,
24.13,5.53,
24.14,5.52,
24.15,5.51,
24.16,5.5,
24.17,5.49,
24.18,5.48,
24.19,5.46,
24.2,5.45,
24.21,5.44,
24.22,5.43,
24.23,5.42,
24.24,5.41,
24.25,5.4,
24.26,5.39,
24.27,5.37,
24.28,5.36,
24.29,5.35,
24.3,5.34,
24.31,5.33,
24.32,5.33,
24.33,5.32,
24.34,5.31,
24.35,5.31,
24.36,5.31,
24.37,5.31,
24.38,5.3,
24.39,5.31,
24.4,5.31,
24.41,5.32,
24.42,5.32,
24.43,5.33,
24.44,5.34,
24.45,5.35,
24.46,5.36,
24.47,5.37,
24.48,5.39,
24.49,5.4,
24.5,5.41,
24.51,5.43,
24.52,5.44,
24.53,5.45,
24.54,5.46,
24.55,5.47,
24.56,5.48,
24.57,5.49,
24.58,5.5,
24.59,5.51,
24.6,5.52,
24.61,5.53,
24.62,5.54,
24.63,5.55,
24.64,5.56,
24.65,5.57,
24.66,5.58,
24.67,5.58,
24.68,5.59,
24.69,5.6,
24.7,5.61,
24.71,5.62,
24.72,5.62,
24.73,5.63,
24.74,5.63,
24.75,5.64,
24.76,5.64,
24.77,5.65,
24.78,5.65,
24.79,5.66,
24.8,5.66,
24.81,5.66,
24.82,5.67,
24.83,5.67,
24.84,5.68,
24.85,5.68,
24.86,5.68,
24.87,5.68,
24.88,5.68,
24.89,5.68,
24.9,5.68,
24.91,5.68,
24.92,5.68,
24.93,5.67,
24.94,5.67,
24.95,5.67,
24.96,5.66,
24.97,5.66,
24.98,5.65,
24.99,5.65,
25,5.64,
25.01,5.64,
25.02,5.63,
25.03,5.62,
25.04,5.62,
25.05,5.61,
25.06,5.6,
25.07,5.6,
25.08,5.59,
25.09,5.58,
25.1,5.58,
25.11,5.57,
25.12,5.56,
25.13,5.56,
25.14,5.55,
25.15,5.54,
25.16,5.54,
25.17,5.53,
25.18,5.53,
25.19,5.52,
25.2,5.52,
25.21,5.51,
25.22,5.51,
25.23,5.5,
25.24,5.5,
25.25,5.49,
25.26,5.49,
25.27,5.49,
25.28,5.49,
25.29,5.48,
25.3,5.48,
25.31,5.48,
25.32,5.48,
25.33,5.48,
25.34,5.48,
25.35,5.48,
25.36,5.48,
25.37,5.48,
25.38,5.49,
25.39,5.49,
25.4,5.5,
25.41,5.51,
25.42,5.51,
25.43,5.52,
25.44,5.53,
25.45,5.54,
25.46,5.55,
25.47,5.56,
25.48,5.57,
25.49,5.58,
25.5,5.59,
25.51,5.59,
25.52,5.6,
25.53,5.61,
25.54,5.62,
25.55,5.63,
25.56,5.64,
25.57,5.66,
25.58,5.67,
25.59,5.69,
25.6,5.7,
25.61,5.71,
25.62,5.72,
25.63,5.73,
25.64,5.73,
25.65,5.74,
25.66,5.74,
25.67,5.75,
25.68,5.75,
25.69,5.75,
25.7,5.76,
25.71,5.76,
25.72,5.76,
25.73,5.76,
25.74,5.76,
25.75,5.76,
25.76,5.76,
25.77,5.77,
25.78,5.77,
25.79,5.77,
25.8,5.77,
25.81,5.77,
25.82,5.77,
25.83,5.77,
25.84,5.77,
25.85,5.77,
25.86,5.77,
25.87,5.77,
25.88,5.77,
25.89,5.76,
25.9,5.76,
25.91,5.75,
25.92,5.75,
25.93,5.74,
25.94,5.73,
25.95,5.73,
25.96,5.72,
25.97,5.71,
25.98,5.7,
25.99,5.69,
26,5.68,
26.01,5.67,
26.02,5.66,
26.03,5.65,
26.04,5.64,
26.05,5.63,
26.06,5.62,
26.07,5.61,
26.08,5.6,
26.09,5.59,
26.1,5.58,
26.11,5.56,
26.12,5.55,
26.13,5.54,
26.14,5.53,
26.15,5.52,
26.16,5.51,
26.17,5.49,
26.18,5.48,
26.19,5.47,
26.2,5.46,
26.21,5.45,
26.22,5.44,
26.23,5.43,
26.24,5.42,
26.25,5.41,
26.26,5.4,
26.27,5.39,
26.28,5.38,
26.29,5.37,
26.3,5.36,
26.31,5.36,
26.32,5.35,
26.33,5.34,
26.34,5.33,
26.35,5.33,
26.36,5.33,
26.37,5.33,
26.38,5.33,
26.39,5.33,
26.4,5.34,
26.41,5.34,
26.42,5.35,
26.43,5.36,
26.44,5.37,
26.45,5.38,
26.46,5.39,
26.47,5.41,
26.48,5.42,
26.49,5.44,
26.5,5.45,
26.51,5.47,
26.52,5.48,
26.53,5.5,
26.54,5.52,
26.55,5.54,
26.56,5.55,
26.57,5.57,
26.58,5.58,
26.59,5.6,
26.6,5.61,
26.61,5.63,
26.62,5.64,
26.63,5.65,
26.64,5.66,
26.65,5.67,
26.66,5.68,
26.67,5.69,
26.68,5.7,
26.69,5.7,
26.7,5.71,
26.71,5.71,
26.72,5.71,
26.73,5.72,
26.74,5.72,
26.75,5.72,
26.76,5.72,
26.77,5.73,
26.78,5.73,
26.79,5.74,
26.8,5.74,
26.81,5.75,
26.82,5.75,
26.83,5.75,
26.84,5.76,
26.85,5.76,
26.86,5.76,
26.87,5.76,
26.88,5.77,
26.89,5.77,
26.9,5.77,
26.91,5.76,
26.92,5.76,
26.93,5.75,
26.94,5.74,
26.95,5.73,
26.96,5.72,
26.97,5.71,
26.98,5.7,
26.99,5.69,
27,5.68,
27.01,5.66,
27.02,5.65,
27.03,5.64,
27.04,5.63,
27.05,5.61,
27.06,5.6,
27.07,5.59,
27.08,5.58,
27.09,5.57,
27.1,5.55,
27.11,5.54,
27.12,5.53,
27.13,5.52,
27.14,5.5,
27.15,5.49,
27.16,5.48,
27.17,5.46,
27.18,5.45,
27.19,5.44,
27.2,5.43,
27.21,5.42,
27.22,5.41,
27.23,5.4,
27.24,5.39,
27.25,5.38,
27.26,5.37,
27.27,5.36,
27.28,5.35,
27.29,5.34,
27.3,5.33,
27.31,5.33,
27.32,5.32,
27.33,5.32,
27.34,5.31,
27.35,5.31,
27.36,5.31,
27.37,5.31,
27.38,5.31,
27.39,5.31,
27.4,5.31,
27.41,5.31,
27.42,5.32,
27.43,5.32,
27.44,5.33,
27.45,5.33,
27.46,5.34,
27.47,5.35,
27.48,5.36,
27.49,5.37,
27.5,5.38,
27.51,5.38,
27.52,5.39,
27.53,5.4,
27.54,5.41,
27.55,5.42,
27.56,5.42,
27.57,5.43,
27.58,5.44,
27.59,5.44,
27.6,5.45,
27.61,5.45,
27.62,5.46,
27.63,5.46,
27.64,5.47,
27.65,5.47,
27.66,5.48,
27.67,5.48,
27.68,5.48,
27.69,5.49,
27.7,5.49,
27.71,5.49,
27.72,5.49,
27.73,5.5,
27.74,5.5,
27.75,5.5,
27.76,5.5,
27.77,5.5,
27.78,5.5,
27.79,5.5,
27.8,5.5,
27.81,5.51,
27.82,5.51,
27.83,5.51,
27.84,5.51,
27.85,5.51,
27.86,5.51,
27.87,5.51,
27.88,5.51,
27.89,5.5,
27.9,5.5,
27.91,5.5,
27.92,5.5,
27.93,5.5,
27.94,5.49,
27.95,5.49,
27.96,5.49,
27.97,5.48,
27.98,5.48,
27.99,5.48,
28,5.47,
28.01,5.47,
28.02,5.47,
28.03,5.46,
28.04,5.46,
28.05,5.45,
28.06,5.45,
28.07,5.44,
28.08,5.44,
28.09,5.43,
28.1,5.43,
28.11,5.42,
28.12,5.42,
28.13,5.41,
28.14,5.41,
28.15,5.41,
28.16,5.4,
28.17,5.4,
28.18,5.4,
28.19,5.39,
28.2,5.39,
28.21,5.39,
28.22,5.38,
28.23,5.38,
28.24,5.38,
28.25,5.38,
28.26,5.37,
28.27,5.37,
28.28,5.37,
28.29,5.37,
28.3,5.37,
28.31,5.37,
28.32,5.37,
28.33,5.36,
28.34,5.36,
28.35,5.36,
28.36,5.36,
28.37,5.36,
28.38,5.37,
28.39,5.37,
28.4,5.37,
28.41,5.37,
28.42,5.38,
28.43,5.38,
28.44,5.38,
28.45,5.39,
28.46,5.39,
28.47,5.39,
28.48,5.4,
28.49,5.4,
28.5,5.41,
28.51,5.41,
28.52,5.42,
28.53,5.42,
28.54,5.43,
28.55,5.43,
28.56,5.44,
28.57,5.45,
28.58,5.45,
28.59,5.46,
28.6,5.46,
28.61,5.47,
28.62,5.47,
28.63,5.47,
28.64,5.47,
28.65,5.47,
28.66,5.47,
28.67,5.47,
28.68,5.47,
28.69,5.47,
28.7,5.46,
28.71,5.46,
28.72,5.46,
28.73,5.46,
28.74,5.45,
28.75,5.45,
28.76,5.45,
28.77,5.45,
28.78,5.44,
28.79,5.44,
28.8,5.44,
28.81,5.43,
28.82,5.43,
28.83,5.43,
28.84,5.42,
28.85,5.42,
28.86,5.41,
28.87,5.41,
28.88,5.41,
28.89,5.4,
28.9,5.4,
28.91,5.39,
28.92,5.38,
28.93,5.38,
28.94,5.37,
28.95,5.36,
28.96,5.36,
28.97,5.35,
28.98,5.34,
28.99,5.33,
29,5.33,
29.01,5.32,
29.02,5.32,
29.03,5.31,
29.04,5.31,
29.05,5.3,
29.06,5.29,
29.07,5.29,
29.08,5.28,
29.09,5.27,
29.1,5.27,
29.11,5.26,
29.12,5.26,
29.13,5.25,
29.14,5.24,
29.15,5.23,
29.16,5.23,
29.17,5.22,
29.18,5.21,
29.19,5.2,
29.2,5.2,
29.21,5.19,
29.22,5.18,
29.23,5.17,
29.24,5.16,
29.25,5.16,
29.26,5.15,
29.27,5.14,
29.28,5.14,
29.29,5.13,
29.3,5.12,
29.31,5.12,
29.32,5.12,
29.33,5.11,
29.34,5.11,
29.35,5.11,
29.36,5.11,
29.37,5.1,
29.38,5.1,
29.39,5.1,
29.4,5.1,
29.41,5.1,
29.42,5.1,
29.43,5.1,
29.44,5.1,
29.45,5.1,
29.46,5.09,
29.47,5.09,
29.48,5.09,
29.49,5.08,
29.5,5.07,
29.51,5.07,
29.52,5.06,
29.53,5.06,
29.54,5.05,
29.55,5.05,
29.56,5.05,
29.57,5.05,
29.58,5.05,
29.59,5.05,
29.6,5.05,
29.61,5.05,
29.62,5.05,
29.63,5.04,
29.64,5.04,
29.65,5.04,
29.66,5.04,
29.67,5.04,
29.68,5.04,
29.69,5.03,
29.7,5.03,
29.71,5.02,
29.72,5.01,
29.73,5.01,
29.74,5,
29.75,4.99,
29.76,4.99,
29.77,4.98,
29.78,4.97,
29.79,4.96,
29.8,4.96,
29.81,4.95,
29.82,4.95,
29.83,4.94,
29.84,4.94,
29.85,4.94,
29.86,4.94,
29.87,4.94,
29.88,4.94,
29.89,4.94,
29.9,4.94,
29.91,4.95,
29.92,4.95,
29.93,4.96,
29.94,4.96,
29.95,4.96,
29.96,4.96,
29.97,4.97,
29.98,4.97,
29.99,4.97,
30,4.97,
30.01,4.97,
30.02,4.97,
30.03,4.97,
30.04,4.97,
30.05,4.97,
30.06,4.97,
30.07,4.96,
30.08,4.96,
30.09,4.95,
30.1,4.94,
30.11,4.93,
30.12,4.92,
30.13,4.91,
30.14,4.91,
30.15,4.9,
30.16,4.89,
30.17,4.88,
30.18,4.87,
30.19,4.86,
30.2,4.86,
30.21,4.85,
30.22,4.84,
30.23,4.83,
30.24,4.82,
30.25,4.81,
30.26,4.8,
30.27,4.79,
30.28,4.78,
30.29,4.77,
30.3,4.76,
30.31,4.74,
30.32,4.73,
30.33,4.72,
30.34,4.71,
30.35,4.7,
30.36,4.68,
30.37,4.67,
30.38,4.66,
30.39,4.64,
30.4,4.63,
30.41,4.62,
30.42,4.61,
30.43,4.59,
30.44,4.58,
30.45,4.57,
30.46,4.56,
30.47,4.56,
30.48,4.55,
30.49,4.54,
30.5,4.54,
30.51,4.54,
30.52,4.53,
30.53,4.53,
30.54,4.53,
30.55,4.53,
30.56,4.52,
30.57,4.52,
30.58,4.52,
30.59,4.52,
30.6,4.52,
30.61,4.52,
30.62,4.51,
30.63,4.51,
30.64,4.51,
30.65,4.5,
30.66,4.5,
30.67,4.49,
30.68,4.49,
30.69,4.48,
30.7,4.48,
30.71,4.48,
30.72,4.47,
30.73,4.47,
30.74,4.47,
30.75,4.47,
30.76,4.47,
30.77,4.47,
30.78,4.47,
30.79,4.47,
30.8,4.47,
30.81,4.47,
30.82,4.47,
30.83,4.47,
30.84,4.47,
30.85,4.47,
30.86,4.47,
30.87,4.47,
30.88,4.47,
30.89,4.47,
30.9,4.48,
30.91,4.48,
30.92,4.48,
30.93,4.49,
30.94,4.49,
30.95,4.5,
30.96,4.5,
30.97,4.5,
30.98,4.51,
30.99,4.51,
31,4.52,
31.01,4.52,
31.02,4.53,
31.03,4.54,
31.04,4.54,
31.05,4.55,
31.06,4.56,
31.07,4.57,
31.08,4.58,
31.09,4.59,
31.1,4.6,
31.11,4.61,
31.12,4.62,
31.13,4.62,
31.14,4.63,
31.15,4.64,
31.16,4.65,
31.17,4.65,
31.18,4.66,
31.19,4.67,
31.2,4.67,
31.21,4.68,
31.22,4.69,
31.23,4.69,
31.24,4.7,
31.25,4.7,
31.26,4.7,
31.27,4.71,
31.28,4.71,
31.29,4.71,
31.3,4.72,
31.31,4.72,
31.32,4.72,
31.33,4.72,
31.34,4.72,
31.35,4.73,
31.36,4.73,
31.37,4.73,
31.38,4.73,
31.39,4.73,
31.4,4.73,
31.41,4.74,
31.42,4.74,
31.43,4.74,
31.44,4.75,
31.45,4.75,
31.46,4.76,
31.47,4.76,
31.48,4.77,
31.49,4.78,
31.5,4.79,
31.51,4.81,
31.52,4.82,
31.53,4.83,
31.54,4.84,
31.55,4.85,
31.56,4.86,
31.57,4.86,
31.58,4.87,
31.59,4.88,
31.6,4.88,
31.61,4.88,
31.62,4.88,
31.63,4.89,
31.64,4.89,
31.65,4.89,
31.66,4.89,
31.67,4.89,
31.68,4.89,
31.69,4.89,
31.7,4.89,
31.71,4.89,
31.72,4.88,
31.73,4.88,
31.74,4.88,
31.75,4.87,
31.76,4.87,
31.77,4.86,
31.78,4.86,
31.79,4.86,
31.8,4.86,
31.81,4.85,
31.82,4.85,
31.83,4.85,
31.84,4.84,
31.85,4.84,
31.86,4.84,
31.87,4.83,
31.88,4.83,
31.89,4.82,
31.9,4.81,
31.91,4.81,
31.92,4.8,
31.93,4.79,
31.94,4.79,
31.95,4.78,
31.96,4.78,
31.97,4.77,
31.98,4.76,
31.99,4.75,
32,4.75,
32.01,4.73,
32.02,4.72,
32.03,4.71,
